sub,Effort1_Risk2,run,trial,RT,dur,StrTime,reward,loss,effort_risk,response
52,2,1,20,1.484205,3.986468,108.263759,8,1,4,3
52,2,1,21,0.882665,3.984878,112.265338,4,1,3,3
52,2,1,22,1.01517,3.983322,116.266834,10,5,3,4
52,2,1,23,0.897633,4.231776,120.268371,6,6,4,3
52,2,1,24,1.030994,4.980155,124.520008,4,6,2,3
52,2,1,25,1.308055,4.978241,129.521927,10,6,5,2
52,2,1,26,0.79716,3.976301,134.52385,6,5,3,3
52,2,1,27,1.395283,7.99145,138.508716,2,6,3,2
52,2,1,28,1.455171,4.238326,146.511832,10,1,3,4
52,2,1,29,1.402581,7.236694,150.763426,4,4,5,2
52,2,1,30,1.2398,7.483957,158.016209,6,2,4,2
52,2,1,31,1.015967,6.981075,165.519091,8,3,1,4
52,2,1,32,1.175229,4.228359,172.521784,6,1,5,1
52,2,1,33,0.927589,3.976756,176.773416,10,3,4,2
52,2,1,34,1.08873,3.991941,180.758283,4,6,5,1
52,2,1,35,1.107156,13.490376,184.759859,8,5,5,1
52,2,1,36,0.943958,5.735128,198.265007,4,5,2,3
52,2,2,1,0.67676,5.716075,0.034193,4,1,1,4
52,2,2,2,1.056217,6.230362,5.769734,12,5,4,3
52,2,2,3,0.752818,3.977987,12.022135,8,5,1,4
52,2,2,4,1.316279,5.976427,16.023673,8,6,5,1
52,2,2,5,0.994588,4.240922,22.009303,12,3,1,4
52,2,2,6,1.147982,4.739279,26.260978,4,3,4,2
52,2,2,7,1.116241,6.237422,31.012764,6,1,2,4
52,2,2,8,0.892776,5.735094,37.265169,2,4,3,3
52,2,2,9,0.995625,7.732861,43.017377,10,1,4,2
52,2,2,10,1.0206,4.229719,50.770355,2,1,1,4
52,2,2,11,1.161964,10.478272,55.021989,4,5,1,3
52,2,2,12,1.519602,4.490776,65.50935,6,6,3,3
52,2,2,13,1.648842,4.489029,70.011123,2,1,2,4
52,2,2,14,0.924114,5.987311,74.512852,2,1,4,2
52,2,2,15,1.309807,8.484991,80.515158,2,4,1,4
52,2,2,16,0.896584,7.23178,89.018384,2,4,5,1
52,2,2,17,1.004791,6.97907,96.271173,12,4,1,4
52,2,2,18,1.228204,4.476368,103.273859,6,5,2,4
52,2,2,19,1.295043,4.241259,107.758919,2,2,1,3
52,2,2,20,1.412372,7.48965,112.010593,2,6,2,3
52,2,2,21,0.879531,4.486706,119.513433,12,1,2,4
52,2,2,22,1.384759,5.235026,124.015204,4,1,2,4
52,2,2,23,1.26283,4.983054,129.26718,12,1,5,1
52,2,2,24,1.293861,3.98108,134.269103,4,2,1,3
52,2,2,25,1.489286,5.979558,138.270682,8,5,2,3
52,2,2,26,1.248992,6.227259,144.272986,2,2,2,3
52,2,2,27,0.913295,4.991424,150.508677,2,4,4,2
52,2,2,28,1.006381,5.739567,155.510596,4,5,3,3
52,2,2,29,1.121161,6.487362,161.262807,10,6,1,4
52,2,2,30,0.854544,4.984874,167.765347,4,4,2,3
52,2,2,31,1.124711,6.73298,172.767269,2,6,4,1
52,2,2,32,0.958214,3.980403,179.519825,2,3,5,2
52,2,2,33,1.362613,4.978909,183.521363,2,5,4,1
52,2,2,34,1.058698,4.22694,188.523281,12,2,1,4
52,2,2,35,0.833743,6.991923,192.758244,6,4,1,4
52,2,2,36,1.490044,4.239215,199.760933,8,4,4,1
52,2,3,1,1.21625,9.471546,0.028707,6,3,3,4
52,2,3,2,0.902365,3.984506,9.515645,12,1,3,4
52,2,3,3,0.960785,10.732942,13.517225,10,4,2,4
52,2,3,4,0.875701,3.978842,24.271315,4,2,2,4
52,2,3,5,0.698109,10.227391,28.272854,12,1,1,4
52,2,3,6,1.038898,6.740087,38.510118,2,6,5,1
52,2,3,7,0.808248,12.237429,45.262755,8,2,3,4
52,2,3,8,1.336602,4.732815,57.517424,4,2,5,1
52,2,3,9,1.120724,6.980856,62.269289,8,2,2,4
52,2,3,10,1.007051,6.978228,69.271937,6,1,1,4
52,2,3,11,1.290068,3.992253,76.257954,10,4,4,2
52,2,3,12,0.921532,3.99067,80.259493,12,4,5,4
52,2,3,13,1.249864,4.23917,84.26107,6,6,1,4
52,2,3,14,1.314351,3.987563,88.512666,4,3,3,3
52,2,3,15,1.62082,7.736034,92.514199,4,2,4,2
52,2,3,16,0.767834,7.233011,100.267179,8,5,3,4
52,2,3,17,1.296107,3.980182,107.519968,2,6,1,4
52,2,3,18,1.209469,4.478537,111.521545,4,5,5,1
52,2,3,19,0.911744,4.47687,116.023274,4,4,3,4
52,2,3,20,0.957692,3.99183,120.508332,10,1,2,4
52,2,3,21,1.161201,3.990313,124.509828,6,3,5,1
52,2,3,22,1.063667,3.988778,128.511365,4,2,3,2
52,2,3,23,0.804081,5.987298,132.512944,10,2,3,4
52,2,3,24,0.71681,4.484893,138.515207,8,3,3,4
52,2,3,25,0.798051,5.733264,143.016979,12,3,2,4
52,2,3,26,0.939909,3.981026,148.769148,8,1,3,4
52,2,3,27,1.338291,3.979524,152.770726,12,2,4,3
52,2,3,28,0.9898,3.977954,156.772221,4,3,2,4
52,2,3,29,1.186219,3.976473,160.77376,12,6,2,4
52,2,3,30,1.495364,5.491611,164.758666,6,5,4,2
52,2,3,31,0.796243,3.98945,170.260781,8,6,1,4
52,2,3,32,0.950765,3.987888,174.262278,12,4,2,4
52,2,3,33,0.865208,8.486351,178.263813,6,1,3,4
52,2,3,34,1.578904,9.23312,186.767084,2,5,1,2
52,2,3,35,0.877399,3.979433,196.020636,12,6,3,4
52,2,3,36,1.123861,3.977965,200.022172,10,2,5,1
52,2,4,1,0.805921,10.459249,0.041049,6,3,1,4
52,2,4,2,1.091269,9.988441,10.511738,6,1,4,3
52,2,4,3,0.832386,3.984527,20.515621,8,6,2,4
52,2,4,4,0.804894,5.233044,24.517117,10,2,2,4
52,2,4,5,0.644872,6.981113,29.769135,8,1,2,4
52,2,4,6,0.963188,4.978408,36.771829,12,5,2,4
52,2,4,7,0.910318,6.226391,41.77375,10,5,2,4
52,2,4,8,1.376498,4.740759,48.009478,2,3,4,2
52,2,4,9,1.425672,6.738891,52.761355,12,3,4,3
52,2,4,10,1.719164,5.236314,59.513896,2,4,2,4
52,2,4,11,0.897058,7.734188,64.765957,8,4,3,4
52,2,4,12,1.335173,3.981288,72.518895,2,2,5,1
52,2,4,13,1.714542,5.729811,76.520473,10,5,4,3
52,2,4,14,1.368379,6.477612,82.272641,6,4,4,3
52,2,4,15,0.843557,3.991713,88.758467,10,1,1,3
52,2,4,16,1.368997,4.990198,92.760007,4,1,4,3
52,2,4,17,0.909089,3.988298,97.761929,10,2,1,4
52,2,4,18,1.47456,5.736783,101.763463,6,2,3,3
52,2,4,19,0.7854,6.234553,107.515672,6,2,1,4
52,2,4,20,1.186944,5.232089,113.768075,10,6,3,4
52,2,4,21,1.093879,4.480069,119.020134,4,1,5,1
52,2,4,22,1.367141,4.47831,123.521824,10,3,5,1
52,2,4,23,1.116465,3.976562,128.023554,8,5,4,3
52,2,4,24,0.999514,7.991797,132.008457,12,5,1,4
52,2,4,25,1.589529,4.988638,140.011495,8,1,5,3
52,2,4,26,1.118569,5.236717,145.013455,12,3,3,4
52,2,4,27,1.12261,5.484801,150.265431,10,2,4,3
52,2,4,28,0.652439,3.982665,155.767585,12,2,3,4
52,2,4,29,0.776001,6.731193,159.769082,6,5,1,4
52,2,4,30,1.422342,4.228548,166.521677,8,3,5,3
52,2,4,31,1.451671,5.976895,170.773352,8,6,3,4
52,2,4,32,1.13009,4.991294,176.758944,6,4,2,3
52,2,4,33,1.858163,4.489361,181.760865,8,2,5,2
52,2,4,34,1.021389,6.487623,186.262636,8,3,2,4
52,2,4,35,0.79293,6.73519,192.765095,10,3,1,4
52,2,4,36,1.49429,4.482363,199.517729,12,2,5,3
52,2,5,1,1.389266,5.212592,0.037725,10,3,2,4
52,2,5,2,1.389036,3.977057,5.273027,6,2,5,2
52,2,5,3,0.796095,6.992275,9.257893,8,4,1,4
52,2,5,4,0.951419,3.989572,16.260578,10,1,5,2
52,2,5,5,1.239882,5.238045,20.26212,4,6,1,4
52,2,5,6,0.998861,6.485942,25.514137,12,6,5,3
52,2,5,7,1.529338,5.483497,32.016674,6,2,2,4
52,2,5,8,1.470208,3.981294,37.51879,12,5,5,3
52,2,5,9,1.348675,4.72984,41.520325,8,4,5,2
52,2,5,10,1.758838,6.978059,46.27211,12,4,4,3
52,2,5,11,1.438838,8.991944,53.258168,4,4,1,4
52,2,5,12,1.319375,3.988609,62.261628,2,1,5,2
52,2,5,13,1.002827,5.487035,66.263123,2,2,3,4
52,2,5,14,1.614728,3.984885,71.765278,2,3,3,4
52,2,5,15,1.016147,8.233303,75.76678,6,6,2,4
52,2,5,16,0.936085,4.730296,84.019943,6,4,5,3
52,2,5,17,1.002196,5.728434,88.771813,8,3,4,3
52,2,5,18,1.043996,5.226143,94.524021,2,5,2,2
52,2,5,19,1.474641,5.490833,99.759368,2,1,3,3
52,2,5,20,0.726587,3.988656,105.261439,6,3,2,4
52,2,5,21,0.886036,5.487133,109.262975,6,5,5,2
52,2,5,22,1.254958,3.985057,114.765092,6,3,4,3
52,2,5,23,1.149348,4.233411,118.766669,10,3,3,4
52,2,5,24,1.112795,3.981809,123.01826,4,3,5,2
52,2,5,25,0.991174,6.730411,127.01984,8,6,4,3
52,2,5,26,0.90263,3.977754,133.772391,4,6,4,2
52,2,5,27,1.149988,5.226104,137.773971,8,2,4,4
52,2,5,28,0.979754,3.990864,143.009275,12,6,4,4
52,2,5,29,0.875219,7.48943,147.010812,10,4,5,2
52,2,5,30,0.879311,6.986554,154.513694,12,3,5,2
52,2,5,31,1.04462,6.233782,161.516387,12,1,4,4
52,2,5,32,1.039232,5.481378,167.768786,2,2,4,2
52,2,5,33,0.754118,7.729184,173.270902,10,5,5,1
52,2,5,34,0.87315,7.226287,181.02388,10,6,2,4
52,2,5,35,1.831978,4.740169,188.259991,4,6,3,2
52,2,5,36,1.013155,10.988295,193.011858,8,4,2,4
54,2,1,1,1.579661,3.96598,0.034279,6,6,2,3
54,2,1,2,NaN,3.98101,4.019142,4,5,2,NaN
54,2,1,3,0.813266,3.979429,8.020638,6,2,5,3
54,2,1,4,1.176775,9.977929,12.022217,6,1,2,3
54,2,1,5,1.518556,7.490853,22.009389,4,6,3,3
54,2,1,6,1.424673,3.987996,29.51223,2,5,3,2
54,2,1,7,1.292186,8.486399,33.513765,6,4,2,3
54,2,1,8,0.949898,6.983064,42.017074,6,1,5,3
54,2,1,9,1.089167,3.980408,49.019723,6,2,1,3
54,2,1,10,1.419677,5.228843,53.021261,4,5,3,2
54,2,1,11,1.516714,4.476947,58.273281,8,1,5,2
54,2,1,12,1.763613,3.991894,62.758336,10,1,4,3
54,2,1,13,1.476063,4.240199,66.759874,10,5,2,3
54,2,1,14,1.237403,4.988593,71.011547,10,4,2,3
54,2,1,15,1.307794,8.969981,76.030101,2,4,4,2
54,2,1,16,1.337017,3.983164,85.016886,8,1,1,3
54,2,1,17,1.390477,8.231743,89.018465,8,4,3,3
54,2,1,18,0.97347,6.728556,97.271597,6,2,2,3
54,2,1,19,1.89076,3.975936,104.02419,2,1,5,2
54,2,1,20,1.336897,6.241192,108.009057,2,5,5,1
54,2,1,21,1.256452,3.988801,114.261499,2,6,4,2
54,2,1,22,1.209962,6.23725,118.262994,12,6,3,3
54,2,1,23,1.64751,8.734719,124.515437,6,3,4,2
54,2,1,24,0.991185,3.981391,133.26876,8,3,1,3
54,2,1,25,1.514624,3.979866,137.270338,2,3,2,2
54,2,1,26,1.666094,4.978281,141.271876,4,2,4,2
54,2,1,27,1.030156,4.226341,146.273797,8,2,5,3
54,2,1,28,1.671183,3.99144,150.508719,8,3,4,3
54,2,1,29,1.891699,4.489907,154.510257,2,4,1,2
54,2,1,30,NaN,8.488185,159.011982,12,6,5,NaN
54,2,1,31,0.973668,4.234917,167.515291,2,4,5,2
54,2,1,32,0.93304,4.983311,171.766925,6,6,5,1
54,2,1,33,1.389169,3.981282,176.768807,10,6,5,2
54,2,1,34,1.212624,3.97976,180.770344,8,5,4,2
54,2,1,35,1.391096,13.2282,184.771879,12,4,1,3
54,2,1,36,0.985721,5.98986,198.0103,6,3,5,3
54,2,2,1,1.090813,4.468968,0.031286,8,6,3,3
54,2,2,2,0.984656,9.733828,4.516343,6,1,3,3
54,2,2,3,1.471915,4.980156,14.270093,4,4,2,2
54,2,2,4,1.045981,3.978186,19.272012,6,4,1,3
54,2,2,5,1.354353,5.72657,23.273592,12,6,2,4
54,2,2,6,1.461913,8.991019,29.009087,12,5,4,2
54,2,2,7,1.331461,4.737568,38.012546,2,2,4,1
54,2,2,8,1.254604,4.735837,42.764373,10,3,4,1
54,2,2,9,1.545787,4.233886,47.516238,6,1,1,4
54,2,2,10,1.526129,4.482317,51.767832,4,4,1,1
54,2,2,11,1.972381,5.480598,56.269571,12,2,4,2
54,2,2,12,1.53737,4.478564,61.771674,10,4,5,2
54,2,2,13,1.377605,5.476832,66.273404,10,1,1,4
54,2,2,14,1.904163,4.491305,71.758847,4,1,3,2
54,2,2,15,1.541392,6.489548,76.260617,2,5,4,2
54,2,2,16,1.212939,4.237001,82.763075,8,1,4,2
54,2,2,17,1.369306,8.735466,87.014707,10,1,5,3
54,2,2,18,1.531994,7.232008,95.76807,6,4,5,2
54,2,2,19,1.55216,5.229381,103.020858,12,1,5,1
54,2,2,20,1.619217,5.727202,108.272874,10,4,3,2
54,2,2,21,1.574599,5.491785,114.008412,6,2,4,2
54,2,2,22,1.695439,4.23959,119.510566,10,3,1,4
54,2,2,23,1.271795,4.488066,123.762163,12,5,1,4
54,2,2,24,1.543114,4.486316,128.26389,6,5,5,2
54,2,2,25,1.25939,4.984544,132.765618,8,5,2,3
54,2,2,26,1.912486,4.982686,137.767539,12,5,3,3
54,2,2,27,1.568549,4.230672,142.769462,8,3,5,2
54,2,2,28,1.878887,10.978947,147.021136,4,1,4,3
54,2,2,29,1.215363,4.991437,158.008649,2,6,5,1
54,2,2,30,1.138446,5.739677,163.010572,8,4,2,3
54,2,2,31,1.551241,5.487381,168.762783,4,2,3,3
54,2,2,32,1.119078,4.485248,174.264897,8,2,3,3
54,2,2,33,1.152388,7.483637,178.766624,8,3,3,3
54,2,2,34,1.049549,6.980656,186.26951,4,6,2,3
54,2,2,35,1.271825,4.47793,193.272197,10,3,5,1
54,2,2,36,1.667052,6.226224,197.773968,2,3,3,3
54,2,3,1,1.300238,8.213551,0.03672,2,4,3,2
54,2,3,2,1.404794,10.977025,8.273221,6,6,1,3
54,2,3,3,1.371202,7.989487,19.260773,4,6,1,3
54,2,3,4,1.034167,6.986263,27.263848,2,1,1,3
54,2,3,5,1.03347,5.983704,34.266538,8,6,2,3
54,2,3,6,1.072172,11.731232,40.268847,10,1,2,3
54,2,3,7,1.154647,5.226793,52.023364,12,3,1,4
54,2,3,8,1.008313,3.99153,57.258704,8,2,2,3
54,2,3,9,1.599725,3.989987,61.260242,10,2,3,3
54,2,3,10,1.692231,3.988447,65.261782,2,4,2,3
54,2,3,11,0.911753,3.986839,69.263319,12,1,1,3
54,2,3,12,1.512169,6.235307,73.264857,2,6,3,4
54,2,3,13,1.450774,3.982893,79.517257,4,2,2,3
54,2,3,14,1.668183,4.981436,83.518835,2,2,1,3
54,2,3,15,0.956293,3.979466,88.520718,10,3,2,3
54,2,3,16,1.363729,7.477784,92.522294,4,4,5,1
54,2,3,17,1.233507,3.991592,100.008461,12,2,1,4
54,2,3,18,1.567983,3.990077,104.01004,8,2,4,2
54,2,3,19,1.319487,3.988607,108.011538,8,6,5,2
54,2,3,20,1.363909,7.487125,112.013116,10,6,2,3
54,2,3,21,1.668019,3.9842,119.515956,12,2,2,3
54,2,3,22,1.290536,3.982707,123.517495,2,1,2,3
54,2,3,23,1.113012,4.981164,127.519074,8,2,1,3
54,2,3,24,1.436036,4.479143,132.520995,12,1,4,1
54,2,3,25,NaN,7.227479,137.022684,10,3,3,NaN
54,2,3,26,1.096229,5.241363,144.258799,10,1,3,3
54,2,3,27,1.466157,3.989332,149.510817,10,2,5,3
54,2,3,28,1.551669,3.98775,153.512352,2,2,5,2
54,2,3,29,NaN,3.986202,157.513891,2,1,4,NaN
54,2,3,30,1.607559,5.234706,161.515466,4,5,1,3
54,2,3,31,1.279525,9.732802,166.767442,10,6,3,3
54,2,3,32,1.378799,6.979008,176.521233,2,5,1,3
54,2,3,33,1.234144,5.726364,183.523882,12,3,3,3
54,2,3,34,0.962576,4.740705,189.25946,6,5,1,3
54,2,3,35,1.329747,5.988913,194.011245,8,4,4,2
54,2,3,36,0.972478,3.986579,200.013549,8,5,3,3
54,2,4,1,1.027009,4.711192,0.038933,12,1,2,3
54,2,4,2,0.908922,8.476106,4.774086,4,1,2,3
54,2,4,3,1.222325,3.989465,13.260677,12,1,3,3
54,2,4,4,1.498789,3.987981,17.262215,12,2,5,1
54,2,4,5,1.361214,4.986378,21.263793,12,5,2,3
54,2,4,6,1.11129,4.984444,26.265715,12,4,2,3
54,2,4,7,0.998404,3.982533,31.267637,12,6,1,3
54,2,4,8,1.242871,6.481036,35.269132,4,5,4,2
54,2,4,9,1.374369,3.978467,41.771632,4,3,3,3
54,2,4,10,1.323829,4.726984,45.773168,4,3,5,2
54,2,4,11,1.512629,4.991923,50.508323,2,6,1,3
54,2,4,12,1.083679,3.98994,55.510283,6,3,2,3
54,2,4,13,1.538179,9.738345,59.511821,2,3,4,2
54,2,4,14,1.216486,3.984642,69.265526,6,4,4,2
54,2,4,15,0.9869,3.983038,73.267106,6,2,3,3
54,2,4,16,1.068358,3.981623,77.268604,8,4,5,2
54,2,4,17,1.908857,4.48002,81.270139,12,6,4,2
54,2,4,18,1.730143,4.978374,85.77187,10,5,3,3
54,2,4,19,1.640222,3.976371,90.773791,4,6,5,2
54,2,4,20,1.31134,3.991389,94.758696,2,3,5,2
54,2,4,21,1.243721,4.239975,98.76019,2,5,2,3
54,2,4,22,1.639188,6.488341,103.011826,6,1,4,2
54,2,4,23,1.254583,12.485768,109.514321,4,3,1,3
54,2,4,24,1.18788,4.731043,122.019128,6,4,3,3
54,2,4,25,1.079068,4.479288,126.770952,10,6,4,2
54,2,4,26,1.252344,3.977482,131.272682,2,3,1,3
54,2,4,27,1.316804,12.226027,135.274218,8,3,2,3
54,2,4,28,1.451666,10.737994,147.512253,4,2,5,2
54,2,4,29,1.148634,4.483774,158.266386,4,3,2,3
54,2,4,30,1.077901,10.732062,162.768114,4,4,4,2
54,2,4,31,1.581718,5.727953,173.52225,8,6,1,3
54,2,4,32,1.358533,3.975649,179.274497,12,3,5,2
54,2,4,33,1.461706,5.490915,183.259321,2,2,2,3
54,2,4,34,1.634579,3.98883,188.761436,6,5,4,2
54,2,4,35,1.41005,5.487131,192.76297,8,5,5,2
54,2,4,36,1.159939,5.735118,198.265085,6,6,3,3
54,2,5,1,1.449164,5.459468,0.040803,10,2,4,2
54,2,5,2,1.491365,3.990616,5.509613,12,4,4,2
54,2,5,3,0.869884,4.239058,9.511108,4,2,1,3
54,2,5,4,1.492216,3.987362,13.762785,4,6,4,2
54,2,5,5,1.388709,9.985846,17.764283,12,2,3,3
54,2,5,6,1.189931,3.981982,27.768122,10,4,1,3
54,2,5,7,1.133291,5.230492,31.769659,10,5,4,2
54,2,5,8,1.005321,9.228565,37.02168,6,3,1,3
54,2,5,9,1.148396,4.49156,46.258601,4,3,4,2
54,2,5,10,1.605713,3.989937,50.760289,6,6,4,2
54,2,5,11,0.875177,4.988417,54.761827,8,4,1,3
54,2,5,12,1.427252,9.986494,59.76375,12,3,4,2
54,2,5,13,0.995414,4.482521,69.767592,12,4,3,3
54,2,5,14,1.574682,4.480884,74.269324,12,4,5,2
54,2,5,15,1.126904,4.479106,78.771054,10,2,1,3
54,2,5,16,0.826216,6.477461,83.272782,8,1,2,3
54,2,5,17,0.946448,4.491633,89.758603,12,3,2,3
54,2,5,18,1.39767,4.489896,94.260343,6,5,3,3
54,2,5,19,0.867899,6.238143,98.762066,4,1,5,2
54,2,5,20,NaN,4.985632,105.014506,8,6,4,NaN
54,2,5,21,1.338612,6.733776,110.016389,10,2,2,3
54,2,5,22,1.715977,7.231126,116.769024,10,5,5,2
54,2,5,23,1.064245,4.228394,124.021768,6,3,3,3
54,2,5,24,1.596485,7.226727,128.273443,2,1,3,3
54,2,5,25,1.119506,3.990687,135.509513,4,5,5,2
54,2,5,26,1.833906,4.989108,139.51105,2,6,2,3
54,2,5,27,1.315999,10.737163,144.512977,10,5,1,3
54,2,5,28,1.281904,4.733013,155.267108,2,2,3,3
54,2,5,29,1.126074,3.981263,160.018933,8,5,1,3
54,2,5,30,1.023539,6.479771,164.02047,4,1,1,3
54,2,5,31,1.48504,5.477199,170.522968,4,4,3,2
54,2,5,32,1.325616,4.491695,176.008406,12,5,5,2
54,2,5,33,1.266851,8.489953,180.510177,10,6,1,3
54,2,5,34,1.482617,4.48684,189.013401,10,4,4,2
54,2,5,35,1.136846,6.235075,193.515173,8,1,3,3
54,2,5,36,1.733451,4.232529,199.767575,6,5,2,3
55,2,1,1,0.900778,3.967881,0.032208,10,1,2,4
55,2,1,2,1.806916,3.98318,4.017072,8,3,3,2
55,2,1,3,0.793421,5.731552,8.01861,10,5,2,4
55,2,1,4,1.077191,3.979472,13.77078,6,6,2,2
55,2,1,5,0.946647,3.977917,17.772316,2,3,3,2
55,2,1,6,1.228788,3.99301,21.757182,4,1,3,3
55,2,1,7,0.964217,4.241482,25.758762,2,4,2,2
55,2,1,8,1.815537,4.989866,30.010395,2,1,4,1
55,2,1,9,1.636707,3.987858,35.012276,8,6,4,2
55,2,1,10,0.947118,3.986288,39.013856,12,6,5,4
55,2,1,11,0.853626,3.984792,43.015352,4,5,3,2
55,2,1,12,1.516043,12.233309,47.016932,2,3,5,1
55,2,1,13,0.955373,13.978579,59.271599,2,1,5,1
55,2,1,14,0.991667,3.989795,73.26031,6,2,3,2
55,2,1,15,0.995091,8.988276,77.261889,4,4,2,3
55,2,1,16,1.43665,8.734793,86.265349,10,5,3,3
55,2,1,17,0.671306,3.981455,95.018671,12,1,1,4
55,2,1,18,0.829724,3.979928,99.02021,6,1,1,4
55,2,1,19,0.700234,4.478419,103.021748,2,5,1,4
55,2,1,20,0.736131,4.74342,107.506846,10,5,1,4
55,2,1,21,0.72435,7.491613,112.25863,2,1,1,4
55,2,1,22,1.033429,3.988743,119.761517,12,3,2,3
55,2,1,23,1.060943,3.987124,123.763052,12,6,2,2
55,2,1,24,1.569308,3.985612,127.764632,4,1,2,2
55,2,1,25,0.935728,3.984093,131.766171,4,6,2,2
55,2,1,26,1.640311,4.982605,135.767667,8,5,2,3
55,2,1,27,0.958356,3.980612,140.769631,8,5,5,1
55,2,1,28,1.921815,3.979024,144.771169,8,1,3,3
55,2,1,29,0.829316,3.977495,148.772668,6,5,5,1
55,2,1,30,1.135784,3.976027,152.774204,6,4,2,3
55,2,1,31,1.388915,3.991078,156.759071,10,6,2,3
55,2,1,32,1.007392,12.739639,160.760606,12,3,5,1
55,2,1,33,0.909481,9.98466,173.51551,6,2,1,4
55,2,1,34,1.214634,3.980798,183.519354,2,5,4,2
55,2,1,35,1.022095,5.479253,187.520891,6,2,4,2
55,2,1,36,0.715943,10.977098,193.023046,10,4,4,2
55,2,2,1,0.806094,8.219311,0.030908,8,6,1,4
55,2,2,2,1.332556,4.482698,8.267406,12,2,2,3
55,2,2,3,1.146852,3.980957,12.769133,2,5,3,2
55,2,2,4,0.667262,3.979489,16.770674,10,1,1,4
55,2,2,5,0.951778,8.727961,20.772209,6,3,2,3
55,2,2,6,0.793084,7.991264,29.508902,12,1,5,1
55,2,2,7,0.687006,4.48809,37.51198,8,5,1,4
55,2,2,8,0.988292,7.986389,42.013749,10,3,3,2
55,2,2,9,0.775172,4.483445,50.016824,6,1,3,2
55,2,2,10,0.800428,7.981762,54.518514,4,1,5,1
55,2,2,11,0.673399,3.978644,62.521591,12,3,1,4
55,2,2,12,0.888818,5.227105,66.523168,2,1,3,2
55,2,2,13,1.053482,5.491742,71.758514,2,5,2,3
55,2,2,14,0.694426,5.48963,77.260586,4,1,1,4
55,2,2,15,0.575282,3.987467,82.762702,12,3,3,2
55,2,2,16,1.251766,3.985988,86.764238,4,5,4,2
55,2,2,17,0.754167,3.984353,90.765818,8,2,1,4
55,2,2,18,0.630637,5.982886,94.767357,6,5,1,4
55,2,2,19,1.104379,3.980485,100.769621,4,4,4,2
55,2,2,20,0.927792,6.479075,104.77116,8,3,2,3
55,2,2,21,1.344297,7.226622,111.273659,4,5,2,2
55,2,2,22,1.048189,3.990383,118.509815,4,3,3,2
55,2,2,23,1.364651,3.988796,122.511353,8,6,2,3
55,2,2,24,1.326153,9.237315,126.51285,10,3,2,3
55,2,2,25,0.957644,5.233756,135.766407,6,1,2,3
55,2,2,26,0.974577,3.981637,141.018424,4,6,3,2
55,2,2,27,1.072032,7.230158,145.019962,2,4,5,1
55,2,2,28,1.249258,5.227486,152.27275,8,4,4,2
55,2,2,29,0.795905,3.99215,157.508096,4,2,5,1
55,2,2,30,0.718371,4.740519,161.509632,10,2,1,4
55,2,2,31,1.019544,8.488787,166.261457,6,5,4,2
55,2,2,32,0.736283,4.235414,174.764725,4,5,1,4
55,2,2,33,0.789646,12.233808,179.01636,2,2,3,2
55,2,2,34,0.859929,4.479154,191.271073,4,3,5,1
55,2,2,35,0.748067,3.977385,195.772841,8,1,1,4
55,2,2,36,0.674344,4.242507,199.757665,4,4,1,4
55,2,3,1,0.982999,7.21526,0.034942,12,1,4,2
55,2,3,2,1.252945,9.479224,7.271055,12,5,3,2
55,2,3,3,0.770933,9.992088,16.758074,10,3,5,1
55,2,3,4,1.09113,8.988236,26.761877,12,1,2,4
55,2,3,5,0.913656,3.984816,35.765338,6,6,4,2
55,2,3,6,0.835083,9.483343,39.766916,2,6,1,4
55,2,3,7,0.981475,3.979747,49.270527,10,1,4,2
55,2,3,8,0.963929,6.978099,53.272066,4,3,1,4
55,2,3,9,0.891878,3.992022,60.258125,12,2,1,4
55,2,3,10,1.66436,3.990501,64.259663,2,2,2,3
55,2,3,11,1.270847,4.738978,68.261161,4,3,2,3
55,2,3,12,0.96999,7.737221,73.013025,6,6,3,2
55,2,3,13,0.985051,6.484274,80.765967,10,5,5,1
55,2,3,14,1.343536,3.981697,87.268465,2,1,2,3
55,2,3,15,0.828956,3.980193,91.270041,6,2,5,1
55,2,3,16,0.917425,6.228665,95.271579,6,3,4,2
55,2,3,17,0.820064,3.976208,101.523944,4,4,5,1
55,2,3,18,0.923208,5.491335,105.508806,2,4,3,2
55,2,3,19,1.528096,6.23932,111.01092,6,3,3,3
55,2,3,20,1.00868,3.986913,117.263323,8,2,4,2
55,2,3,21,1.035144,6.735278,121.264862,12,4,5,1
55,2,3,22,0.900565,3.982696,128.017457,2,5,5,1
55,2,3,23,0.895966,5.731249,132.018994,4,4,3,2
55,2,3,24,0.911803,5.729038,137.771207,4,1,4,2
55,2,3,25,1.441588,3.976731,143.523418,10,2,2,3
55,2,3,26,0.99769,3.991866,147.508279,2,6,5,1
55,2,3,27,0.845182,3.990377,151.509859,10,3,1,4
55,2,3,28,0.664652,6.988882,155.511363,12,5,1,4
55,2,3,29,0.966964,3.986075,162.51405,10,3,4,2
55,2,3,30,0.816468,4.734572,166.515626,6,2,2,3
55,2,3,31,1.077561,5.232817,171.267454,12,6,3,2
55,2,3,32,0.808538,9.980739,176.519429,6,1,4,2
55,2,3,33,0.923654,4.976922,186.523316,10,6,4,2
55,2,3,34,1.282549,4.491623,191.508527,12,6,4,2
55,2,3,35,0.801671,3.989866,196.010257,6,4,1,4
55,2,3,36,0.734237,3.988363,200.011794,6,5,2,3
55,2,4,1,0.714594,7.473738,0.026455,10,2,3,2
